'check',contract_code,ts_event,contract_delivery_period,option_strike_price,ex_style,opt_term,option_expiry_date,put_price,call_price,put_volume,call_volume,close_of_future,euro_short_term_rate,selected_option,implied_volatility,ssvi_implied_volatility
check,TFO,2026-04-24,2026-05,48.0,E,M,2026-04-24,0.0,0.02,0,50,44.79687606916082,1.933,C,,
check,TFO,2026-04-24,2026-05,50.0,E,M,2026-04-24,0.0,0.05,0,200,44.79687606916082,1.933,C,,
check,TFO,2026-04-24,2026-05,55.0,E,M,2026-04-24,0.0,0.01,0,200,44.79687606916082,1.933,C,,
check,TFO,2026-04-24,2026-06,25.0,E,M,2026-05-27,0.09,0.0,500,0,44.76365109275663,1.933,P,0.9859969573377383,0.6029524812251369
check,TFO,2026-04-24,2026-06,26.0,E,M,2026-05-27,0.1108,0.0,1250,0,44.76365109275663,1.933,P,0.9596828753206734,0.6238074752974718
check,TFO,2026-04-24,2026-06,30.0,E,M,2026-05-27,0.27065217391304347,0.0,2300,0,44.76365109275663,1.933,P,0.8807055532411735,0.6949471947802316
check,TFO,2026-04-24,2026-06,34.0,E,M,2026-05-27,0.59,0.0,1000,0,44.76365109275663,1.933,P,0.8049527979650979,0.7519298122226225
check,TFO,2026-04-24,2026-06,35.0,E,M,2026-05-27,0.8004239401496259,0.0,4010,0,44.76365109275663,1.933,P,0.8201461471213453,0.7645441072479644
check,TFO,2026-04-24,2026-06,36.0,E,M,2026-05-27,1.1,0.0,1750,0,44.76365109275663,1.933,P,0.849344114562589,0.7766131894351924
check,TFO,2026-04-24,2026-06,37.0,E,M,2026-05-27,1.4410714285714286,0.0,1400,0,44.76365109275663,1.933,P,0.874603114508828,0.7881797829858566
check,TFO,2026-04-24,2026-06,38.0,E,M,2026-05-27,1.6,0.0,730,0,44.76365109275663,1.933,P,0.841450633921298,0.7992818468416506
check,TFO,2026-04-24,2026-06,39.0,E,M,2026-05-27,2.1,0.0,975,0,44.76365109275663,1.933,P,0.8842096599182665,0.8099532551700294
check,TFO,2026-04-24,2026-06,40.0,E,M,2026-05-27,2.3602739726027395,7.15,1825,3600,44.76365109275663,1.933,C,0.8517788484515194,0.8202243607771185
check,TFO,2026-04-24,2026-06,41.0,E,M,2026-05-27,2.8,0.0,1050,0,44.76365109275663,1.933,P,0.870647948744613,0.8301224647633333
check,TFO,2026-04-24,2026-06,42.0,E,M,2026-05-27,3.275,0.0,65,0,44.76365109275663,1.933,P,0.8789267264201014,0.8396722105129576
check,TFO,2026-04-24,2026-06,43.0,E,M,2026-05-27,4.275,0.0,200,0,44.76365109275663,1.933,P,0.9817329512765902,0.8488959161737598
check,TFO,2026-04-24,2026-06,45.0,E,M,2026-05-27,0.0,4.556741573033707,0,1780,44.76365109275663,1.933,C,0.8644296673201856,0.866444504977963
check,TFO,2026-04-24,2026-06,48.0,E,M,2026-05-27,0.0,4.0,0,100,44.76365109275663,1.933,C,0.9813364003557561,0.8907745208364957
check,TFO,2026-04-24,2026-06,50.0,E,M,2026-05-27,0.0,3.1076335877862595,0,9825,44.76365109275663,1.933,C,0.9355731160022879,0.9058324769826438
check,TFO,2026-04-24,2026-06,55.0,E,M,2026-05-27,0.0,2.3986885245901637,0,610,44.76365109275663,1.933,C,1.0441368096022745,0.9400658011864085
check,TFO,2026-04-24,2026-06,56.0,E,M,2026-05-27,0.0,2.1,0,25,44.76365109275663,1.933,C,1.0228863097423897,0.9464005480130948
check,TFO,2026-04-24,2026-06,60.0,E,M,2026-05-27,0.0,1.75,0,4940,44.76365109275663,1.933,C,1.0960796424571,0.9702791676470299
check,TFO,2026-04-24,2026-06,65.0,E,M,2026-05-27,0.0,1.15,0,25,44.76365109275663,1.933,C,1.0975955699458508,0.9972748401050078
check,TFO,2026-04-24,2026-06,80.0,E,M,2026-05-27,0.0,0.7,0,400,44.76365109275663,1.933,C,1.2981041751559326,1.0641495262977854
check,TFO,2026-04-24,2026-06,90.0,E,M,2026-05-27,0.0,0.35,0,400,44.76365109275663,1.933,C,1.290717359433669,1.1002946349659644
check,TFO,2026-04-24,2026-07,30.0,E,M,2026-06-26,0.5,0.0,50,0,44.877822320968576,1.933,P,0.7456463341091587,0.7437387617963089
check,TFO,2026-04-24,2026-07,31.5,E,M,2026-06-26,0.73,0.0,10,0,44.877822320968576,1.933,P,0.7517051290057903,0.7587507832181042
check,TFO,2026-04-24,2026-07,35.0,E,M,2026-06-26,1.695,0.0,100,0,44.877822320968576,1.933,P,0.8017886036093672,0.7902272318242898
check,TFO,2026-04-24,2026-07,45.0,E,M,2026-06-26,0.0,5.925,0,250,44.877822320968576,1.933,C,0.7988750046366903,0.860789036635023
check,TFO,2026-04-24,2026-07,48.0,E,M,2026-06-26,0.0,4.65,0,100,44.877822320968576,1.933,C,0.7869171919392844,0.8780143805260776
check,TFO,2026-04-24,2026-07,51.0,E,M,2026-06-26,0.0,4.49,0,5,44.877822320968576,1.933,C,0.8981721486542564,0.8938983664752007
check,TFO,2026-04-24,2026-07,55.0,E,M,2026-06-26,0.0,3.47,0,1850,44.877822320968576,1.933,C,0.9045426053372961,0.9133020867870445
check,TFO,2026-04-24,2026-07,60.0,E,M,2026-06-26,0.0,2.7709389671361504,0,2130,44.877822320968576,1.933,C,0.952384519967169,0.9351706262450098
check,TFO,2026-04-24,2026-07,65.0,E,M,2026-06-26,0.0,2.17,0,1350,44.877822320968576,1.933,C,0.9802798923893994,0.9548518413220435
check,TFO,2026-04-24,2026-07,70.0,E,M,2026-06-26,0.0,1.82,0,1250,44.877822320968576,1.933,C,1.0242731409014019,0.9727234959848655
check,TFO,2026-04-24,2026-08,30.0,E,M,2026-07-27,0.69,0.0,1800,0,44.88985888738127,1.933,P,0.669775351675985,1.003342815166759
check,TFO,2026-04-24,2026-08,51.0,E,M,2026-07-27,0.0,7.73,0,100,44.88985888738127,1.933,C,1.0893786732214499,1.1152682233566036
check,TFO,2026-04-24,2026-08,56.0,E,M,2026-07-27,0.0,6.72,0,100,44.88985888738127,1.933,C,1.1316442117386216,1.1338738205342367
check,TFO,2026-04-24,2026-09,25.0,E,M,2026-08-26,0.375,0.0,300,0,44.892939498395336,1.933,P,0.6749586055641171,0.8375414744522053
check,TFO,2026-04-24,2026-09,65.0,E,M,2026-08-26,0.0,3.7039999999999997,0,250,44.892939498395336,1.933,C,0.868401915277043,1.0125047351358722
check,TFO,2026-04-24,2026-09,80.0,E,M,2026-08-26,0.0,2.475,0,200,44.892939498395336,1.933,C,0.9431428541550678,1.0467333585232406
check,TFO,2026-04-24,2026-10,30.0,E,M,2026-09-25,1.175,0.0,1130,0,44.70830173186026,1.933,P,0.6187246566973699,0.7845898624527745
check,TFO,2026-04-24,2026-12,30.0,E,M,2026-11-26,1.57,0.0,472,0,44.44263272677708,1.933,P,0.578336893832816,0.7530968331554873
check,TFO,2026-04-24,2026-12,35.0,E,M,2026-11-26,3.8,0.0,457,0,44.44263272677708,1.933,P,0.6488542474556612,0.7744683722035056
check,TFO,2026-04-24,2026-12,45.0,E,M,2026-11-26,9.6,8.26,200,389,44.44263272677708,1.933,C,0.6128042409075372,0.808127184935177
check,TFO,2026-04-24,2026-12,60.0,E,M,2026-11-26,0.0,5.78,0,784,44.44263272677708,1.933,C,0.7537770611567661,0.8450442593365076
check,TFO,2026-04-24,2026-12,70.0,E,M,2026-11-26,0.0,4.58,0,175,44.44263272677708,1.933,C,0.7993763713828212,0.8641880262147624
check,TFO,2026-04-24,2026-12,85.0,E,M,2026-11-26,0.0,3.02,0,10,44.44263272677708,1.933,C,0.8171124386088312,0.8877214907518762
check,TFO,2026-04-24,2027-01,45.0,E,M,2026-12-24,10.425,0.0,200,0,44.23531862745098,1.933,P,0.7252187795873785,0.7953068025462383
check,TFO,2026-04-24,2027-03,90.0,E,M,2027-02-24,0.0,4.12,0,200,42.355,1.933,C,0.8456242915170342,0.9345391382792572
check,TFO,2026-04-24,2027-03,100.0,E,M,2027-02-24,0.0,3.6,0,325,42.355,1.933,C,0.8670888233657353,0.9444084470012793
check,TFO,2026-04-27,2026-06,27.0,E,M,2026-05-27,0.08,0.0,1600,0,44.369739770998486,1.932,P,0.8826686582043379,0.6375764025206614
check,TFO,2026-04-27,2026-06,31.0,E,M,2026-05-27,0.27,0.0,400,0,44.369739770998486,1.932,P,0.8454661260021491,0.7086291621071055
check,TFO,2026-04-27,2026-06,32.0,E,M,2026-05-27,0.25,0.0,800,0,44.369739770998486,1.932,P,0.770681951652264,0.7240217692982831
check,TFO,2026-04-27,2026-06,33.0,E,M,2026-05-27,0.0,11.95,0,50,44.369739770998486,1.932,C,0.86480392581782,0.7386473000091203
check,TFO,2026-04-27,2026-06,34.0,E,M,2026-05-27,0.55,0.0,400,0,44.369739770998486,1.932,P,0.8086555496405122,0.752574976370371
check,TFO,2026-04-27,2026-06,35.0,E,M,2026-05-27,0.6384693877551021,0.0,2450,0,44.369739770998486,1.932,P,0.7792712045495183,0.7658651505439421
check,TFO,2026-04-27,2026-06,36.0,E,M,2026-05-27,0.925,0.0,400,0,44.369739770998486,1.932,P,0.8133811606200796,0.7785707533517786
check,TFO,2026-04-27,2026-06,37.0,E,M,2026-05-27,1.06,0.0,500,0,44.369739770998486,1.932,P,0.7839983016285109,0.7907384597458726
check,TFO,2026-04-27,2026-06,38.0,E,M,2026-05-27,1.33,0.0,1050,0,44.369739770998486,1.932,P,0.7868240715414296,0.8024096346472523
check,TFO,2026-04-27,2026-06,39.0,E,M,2026-05-27,1.65,0.0,2200,0,44.369739770998486,1.932,P,0.791858877976073,0.813621106811537
check,TFO,2026-04-27,2026-06,40.0,E,M,2026-05-27,1.942076923076923,0.0,1625,0,44.369739770998486,1.932,P,0.7802297520343492,0.8244058068198519
check,TFO,2026-04-27,2026-06,44.0,E,M,2026-05-27,4.15,0.0,1000,0,44.369739770998486,1.932,P,0.8672037498233498,0.8638264189242927
check,TFO,2026-04-27,2026-06,45.0,E,M,2026-05-27,4.652272727272727,4.028666666666667,990,1500,44.369739770998486,1.932,C,0.844853836788929,0.8728674271872758
check,TFO,2026-04-27,2026-06,48.0,E,M,2026-05-27,0.0,3.65,0,750,44.369739770998486,1.932,C,0.9963047060640726,0.8983355945456546
check,TFO,2026-04-27,2026-06,50.0,E,M,2026-05-27,8.1,2.6423487544483986,500,1405,44.369739770998486,1.932,C,0.9180294498954377,0.9140848787114543
check,TFO,2026-04-27,2026-06,53.0,E,M,2026-05-27,0.0,2.65,0,1500,44.369739770998486,1.932,C,1.0816299384707944,0.9361136372617873
check,TFO,2026-04-27,2026-06,55.0,E,M,2026-05-27,0.0,1.8333333333333335,0,360,44.369739770998486,1.932,C,0.9926969561859057,0.9498555832706196
check,TFO,2026-04-27,2026-06,58.0,E,M,2026-05-27,0.0,2.075,0,750,44.369739770998486,1.932,C,1.176661019985114,0.9692235690927508
check,TFO,2026-04-27,2026-06,60.0,E,M,2026-05-27,0.0,1.7698630136986302,0,365,44.369739770998486,1.932,C,1.178608625433661,0.9813894500788765
check,TFO,2026-04-27,2026-06,65.0,E,M,2026-05-27,0.0,0.9026190476190475,0,630,44.369739770998486,1.932,C,1.090822788068255,1.009538815250553
check,TFO,2026-04-27,2026-06,70.0,E,M,2026-05-27,0.0,0.7,0,100,44.369739770998486,1.932,C,1.1505476288988634,1.0349260282690769
check,TFO,2026-04-27,2026-06,80.0,E,M,2026-05-27,0.0,0.44,0,250,44.369739770998486,1.932,C,1.247498479994005,1.0791775855266592
check,TFO,2026-04-27,2026-06,100.0,E,M,2026-05-27,0.0,0.25,0,1000,44.369739770998486,1.932,C,1.4384576578704995,1.149359238525771
check,TFO,2026-04-27,2026-07,27.0,E,M,2026-06-26,0.225,0.0,1800,0,44.36961021657784,1.932,P,0.7550095427685496,0.7316022663856637
check,TFO,2026-04-27,2026-07,30.0,E,M,2026-06-26,0.475,0.0,975,0,44.36961021657784,1.932,P,0.7389553034587165,0.7657228687267553
check,TFO,2026-04-27,2026-07,33.0,E,M,2026-06-26,0.87,0.0,55,0,44.36961021657784,1.932,P,0.7175475057463088,0.7953726222100564
check,TFO,2026-04-27,2026-07,35.0,E,M,2026-06-26,1.27,0.0,500,0,44.36961021657784,1.932,P,0.7099150210532781,0.8131540773573909
check,TFO,2026-04-27,2026-07,45.0,E,M,2026-06-26,0.0,5.45,0,300,44.36961021657784,1.932,C,0.7922565078665367,0.8851861399485164
check,TFO,2026-04-27,2026-07,65.0,E,M,2026-06-26,0.0,2.075,0,100,44.36961021657784,1.932,C,1.009449430841303,0.9812682701145002
check,TFO,2026-04-27,2026-08,31.5,E,M,2026-07-27,0.975,0.0,10,0,44.36974139517762,1.932,P,0.6744125614188534,0.8210031395126931
check,TFO,2026-04-27,2026-08,35.0,E,M,2026-07-27,1.86,0.0,625,0,44.36974139517762,1.932,P,0.6817522296656338,0.8456685193649081
check,TFO,2026-04-27,2026-08,55.0,E,M,2026-07-27,0.0,4.27,0,200,44.36974139517762,1.932,C,0.8674643252423594,0.9443544497968328
check,TFO,2026-04-27,2026-08,60.0,E,M,2026-07-27,0.0,3.35,0,1000,44.36974139517762,1.932,C,0.8839925189476817,0.962212203211021
check,TFO,2026-04-27,2026-08,90.0,E,M,2026-07-27,0.0,1.175,0,450,44.36974139517762,1.932,C,1.0140484979178803,1.0414514105717743
check,TFO,2026-04-27,2026-09,50.0,E,M,2026-08-26,0.0,5.74,0,375,44.475323598630716,1.932,C,0.7538389913473053,0.9811309831668311
check,TFO,2026-04-27,2026-10,38.0,E,M,2026-09-25,3.925,0.0,1100,0,44.300025270393206,1.932,P,0.6445963146059398,0.8343148068565225
check,TFO,2026-04-27,2026-10,45.0,E,M,2026-09-25,0.0,7.425,0,250,44.300025270393206,1.932,C,0.6709550496015426,0.8620516839425424
check,TFO,2026-04-27,2026-10,55.0,E,M,2026-09-25,0.0,5.11,0,900,44.300025270393206,1.932,C,0.7479946761616297,0.893876884384203
check,TFO,2026-04-27,2026-10,65.0,E,M,2026-09-25,0.0,3.65,0,750,44.300025270393206,1.932,C,0.7986791486183493,0.919545198833416
check,TFO,2026-04-27,2027-03,90.0,E,M,2027-02-24,0.0,4.07,0,300,42.435,1.932,C,0.8443475014408485,0.9389756002334964
check,TFO,2026-04-27,2027-03,100.0,E,M,2027-02-24,0.0,3.545,0,300,42.435,1.932,C,0.8653660322113323,0.9488954865883543
check,TFO,2026-04-28,2026-06,24.0,E,M,2026-05-27,0.06,0.0,75,0,43.48580350342727,1.932,P,1.0101355300401267,0.4979306860734928
check,TFO,2026-04-28,2026-06,25.0,E,M,2026-05-27,0.1,0.0,50,0,43.48580350342727,1.932,P,1.0275098963899276,0.5235110921497206
check,TFO,2026-04-28,2026-06,26.0,E,M,2026-05-27,0.09,0.0,800,0,43.48580350342727,1.932,P,0.9465843615699806,0.5470835231394411
check,TFO,2026-04-28,2026-06,27.0,E,M,2026-05-27,0.075,0.0,250,0,43.48580350342727,1.932,P,0.8595206279938551,0.5689279347378232
check,TFO,2026-04-28,2026-06,30.0,E,M,2026-05-27,0.15,0.0,750,0,43.48580350342727,1.932,P,0.7843563483997076,0.6261655571679817
check,TFO,2026-04-28,2026-06,32.0,E,M,2026-05-27,0.19583333333333333,0.0,600,0,43.48580350342727,1.932,P,0.7080283610513648,0.6589072152350104
check,TFO,2026-04-28,2026-06,35.0,E,M,2026-05-27,0.5885714285714286,0.0,1750,0,43.48580350342727,1.932,P,0.7294770501347712,0.7019441353033052
check,TFO,2026-04-28,2026-06,37.0,E,M,2026-05-27,0.95,0.0,200,0,43.48580350342727,1.932,P,0.7143786577557697,0.7273971081726169
check,TFO,2026-04-28,2026-06,38.0,E,M,2026-05-27,1.2,0.0,150,0,43.48580350342727,1.932,P,0.7116276787636631,0.7393101766146676
check,TFO,2026-04-28,2026-06,39.0,E,M,2026-05-27,1.3,0.0,2200,0,43.48580350342727,1.932,P,0.6597082407380345,0.7507369879312612
check,TFO,2026-04-28,2026-06,40.0,E,M,2026-05-27,1.9752830188679245,0.0,2650,0,43.48580350342727,1.932,P,0.7404836367393558,0.7617137419467729
check,TFO,2026-04-28,2026-06,42.0,E,M,2026-05-27,2.48125,0.0,800,0,43.48580350342727,1.932,P,0.6668651976218114,0.7824431145780414
check,TFO,2026-04-28,2026-06,44.0,E,M,2026-05-27,3.855982905982906,3.85,585,240,43.48580350342727,1.932,P,0.7397716303296418,0.8017196545092837
check,TFO,2026-04-28,2026-06,45.0,E,M,2026-05-27,4.209824561403509,3.43,1425,715,43.48580350342727,1.932,P,0.6931725079698514,0.8108708707867069
check,TFO,2026-04-28,2026-06,46.0,E,M,2026-05-27,4.75,4.0,200,290,43.48580350342727,1.932,C,1.0244516312231071,0.8197239836885182
check,TFO,2026-04-28,2026-06,50.0,E,M,2026-05-27,7.775,2.35,400,1670,43.48580350342727,1.932,C,0.9398735462434255,0.8524886784543633
check,TFO,2026-04-28,2026-06,55.0,E,M,2026-05-27,0.0,1.7184313725490195,0,255,43.48580350342727,1.932,C,1.0391863789356366,0.8884839028674891
check,TFO,2026-04-28,2026-06,60.0,E,M,2026-05-27,0.0,1.1738601823708206,0,1645,43.48580350342727,1.932,C,1.0840890933402474,0.9201318713882743
check,TFO,2026-04-28,2026-06,61.0,E,M,2026-05-27,0.0,0.98,0,50,43.48580350342727,1.932,C,1.0565490258063912,0.9260231233189159
check,TFO,2026-04-28,2026-06,80.0,E,M,2026-05-27,0.0,0.4,0,100,43.48580350342727,1.932,C,1.2816300620345769,1.0178540244987047
check,TFO,2026-04-28,2026-07,27.0,E,M,2026-06-26,0.195,0.0,600,0,43.42034516638899,1.932,P,0.7153873699025738,0.7449634594697908
check,TFO,2026-04-28,2026-07,30.0,E,M,2026-06-26,0.415,0.0,1800,0,43.42034516638899,1.932,P,0.69179284237985,0.7790665757720631
check,TFO,2026-04-28,2026-07,32.0,E,M,2026-06-26,0.6,0.0,200,0,43.42034516638899,1.932,P,0.6617990383978672,0.7992628032438889
check,TFO,2026-04-28,2026-07,33.0,E,M,2026-06-26,0.7673076923076924,0.0,650,0,43.42034516638899,1.932,P,0.6621341298710475,0.8087202715069833
check,TFO,2026-04-28,2026-07,35.0,E,M,2026-06-26,1.4,0.0,3575,0,43.42034516638899,1.932,P,0.7083398025863136,0.8265119396577747
check,TFO,2026-04-28,2026-07,36.0,E,M,2026-06-26,1.425,0.0,200,0,43.42034516638899,1.932,P,0.6562572863155872,0.8348994595498564
check,TFO,2026-04-28,2026-07,38.0,E,M,2026-06-26,0.0,8.99,0,300,43.42034516638899,1.932,C,0.896842246699496,0.8507715591026767
check,TFO,2026-04-28,2026-07,40.0,E,M,2026-06-26,3.4,0.0,1450,0,43.42034516638899,1.932,P,0.7479216342668157,0.8655667619964775
check,TFO,2026-04-28,2026-07,42.0,E,M,2026-06-26,0.0,6.84,0,300,43.42034516638899,1.932,C,0.8870450264931039,0.8794141392788403
check,TFO,2026-04-28,2026-07,45.0,E,M,2026-06-26,0.0,5.05,0,2400,43.42034516638899,1.932,C,0.8148775886677622,0.8986387266256436
check,TFO,2026-04-28,2026-07,50.0,E,M,2026-06-26,0.0,3.75,0,2525,43.42034516638899,1.932,C,0.8697834320093148,0.9272425452919467
check,TFO,2026-04-28,2026-07,70.0,E,M,2026-06-26,0.0,1.36,0,50,43.42034516638899,1.932,C,1.0196191924315885,1.013276866886021
check,TFO,2026-04-28,2026-07,80.0,E,M,2026-06-26,0.0,1.035,0,50,43.42034516638899,1.932,C,1.1124215533851167,1.0454837814361468
check,TFO,2026-04-28,2026-08,31.5,E,M,2026-07-27,0.985,0.0,25,0,43.35229675793012,1.932,P,0.6524443195426055,0.8310742914153394
check,TFO,2026-04-28,2026-08,80.0,E,M,2026-07-27,0.0,1.6,0,50,43.35229675793012,1.932,C,1.0142948272645966,1.029179165904449
check,TFO,2026-04-28,2026-09,35.0,E,M,2026-08-26,2.325,0.0,3025,0,43.36532819884474,1.932,P,0.6330663796286498,0.9244362932633228
check,TFO,2026-04-28,2026-09,50.0,E,M,2026-08-26,0.0,6.18,0,1875,43.36532819884474,1.932,C,0.8546118588736857,0.9896953628374815
check,TFO,2026-04-28,2026-09,75.0,E,M,2026-08-26,0.0,2.46,0,50,43.36532819884474,1.932,C,0.9386435580655499,1.059091955407967
check,TFO,2026-04-28,2026-10,30.0,E,M,2026-09-25,0.95,0.0,1250,0,43.24045903954802,1.932,P,0.5539411863693179,0.8008332871595221
check,TFO,2026-04-28,2026-10,35.0,E,M,2026-09-25,2.35,0.0,2665,0,43.24045903954802,1.932,P,0.5682775860437032,0.827329000707173
check,TFO,2026-04-28,2026-10,43.0,E,M,2026-09-25,6.85,0.0,25,0,43.24045903954802,1.932,P,0.6546873725734584,0.8614705196089903
check,TFO,2026-04-28,2026-10,45.0,E,M,2026-09-25,7.8,0.0,1000,0,43.24045903954802,1.932,P,0.6342415719889541,0.8688335970893162
check,TFO,2026-04-28,2026-11,43.0,E,M,2026-10-27,7.5,0.0,25,0,43.16504669204798,1.932,P,0.650432226379368,0.8780494993973046
check,TFO,2026-04-28,2026-11,55.0,E,M,2026-10-27,0.0,6.12,0,190,43.16504669204798,1.932,C,0.8033482039180683,0.9126526464938665
check,TFO,2026-04-28,2026-11,70.0,E,M,2026-10-27,0.0,4.04,0,200,43.16504669204798,1.932,C,0.8617305382407507,0.945349964673086
check,TFO,2026-04-28,2026-11,80.0,E,M,2026-10-27,0.0,3.22,0,300,43.16504669204798,1.932,C,0.8960328592941024,0.9629842392691463
check,TFO,2026-04-28,2026-12,55.0,E,M,2026-11-26,0.0,6.12,0,190,43.215,1.932,C,0.7409927796789043,0.845468306834425
check,TFO,2026-04-28,2026-12,70.0,E,M,2026-11-26,0.0,4.04,0,200,43.215,1.932,C,0.7957729293474711,0.8757689640496112
check,TFO,2026-04-28,2026-12,80.0,E,M,2026-11-26,0.0,3.22,0,300,43.215,1.932,C,0.8278098542877598,0.8921105381611308
check,TFO,2026-04-28,2027-01,60.0,E,M,2026-12-24,0.0,6.475,0,500,43.26730769230769,1.932,C,0.799799218363156,0.8391117213370239
check,TFO,2026-04-28,2027-01,90.0,E,M,2026-12-24,0.0,3.7,0,200,43.26730769230769,1.932,C,0.8993149997138273,0.8854823643247252
check,TFO,2026-04-29,2026-06,25.0,E,M,2026-05-27,0.05,0.0,200,0,47.470238542027865,1.932,P,1.0589111078312243,0.4753708667253366
check,TFO,2026-04-29,2026-06,33.0,E,M,2026-05-27,0.255,0.0,2200,0,47.470238542027865,1.932,P,0.8604147778637306,0.6412802359144318
check,TFO,2026-04-29,2026-06,35.0,E,M,2026-05-27,0.44732673267326734,0.0,5050,0,47.470238542027865,1.932,P,0.8573174756944294,0.6715492766088168
check,TFO,2026-04-29,2026-06,36.0,E,M,2026-05-27,0.51,0.0,1200,0,47.470238542027865,1.932,P,0.8256564032515137,0.6855889106774201
check,TFO,2026-04-29,2026-06,36.5,E,M,2026-05-27,0.84,0.0,25,0,47.470238542027865,1.932,P,0.9285093999819817,0.6923634941547824
check,TFO,2026-04-29,2026-06,37.0,E,M,2026-05-27,0.75,0.0,150,0,47.470238542027865,1.932,P,0.8610365496294734,0.6989840347004379
check,TFO,2026-04-29,2026-06,38.0,E,M,2026-05-27,1.003780487804878,0.0,410,0,47.470238542027865,1.932,P,0.8820111195305204,0.7117886849540757
check,TFO,2026-04-29,2026-06,40.0,E,M,2026-05-27,1.4202477876106194,0.0,2825,0,47.470238542027865,1.932,P,0.861917290605948,0.7358113032606982
check,TFO,2026-04-29,2026-06,41.0,E,M,2026-05-27,2.155,0.0,400,0,47.470238542027865,1.932,P,0.9711289314597776,0.7471087422887415
check,TFO,2026-04-29,2026-06,44.0,E,M,2026-05-27,3.697965367965368,4.69,1155,250,47.470238542027865,1.932,P,1.0497947579714626,0.7785375199309819
check,TFO,2026-04-29,2026-06,45.0,E,M,2026-05-27,4.07,4.2715625,550,960,47.470238542027865,1.932,C,0.5539866283267256,0.7882828163562273
check,TFO,2026-04-29,2026-06,46.0,E,M,2026-05-27,4.17,3.9,10,550,47.470238542027865,1.932,C,0.5958080123452784,0.7977013558102798
check,TFO,2026-04-29,2026-06,47.0,E,M,2026-05-27,0.0,3.3,0,110,47.470238542027865,1.932,C,0.5803491071801582,0.8068131948317541
check,TFO,2026-04-29,2026-06,48.0,E,M,2026-05-27,0.0,3.765740740740741,0,135,47.470238542027865,1.932,C,0.7588651385992509,0.8156366205075055
check,TFO,2026-04-29,2026-06,50.0,E,M,2026-05-27,0.0,3.3597678916827856,0,2585,47.470238542027865,1.932,C,0.835073535594253,0.8324837161698856
check,TFO,2026-04-29,2026-06,55.0,E,M,2026-05-27,0.0,2.2176258992805757,0,1390,47.470238542027865,1.932,C,0.9058204569912223,0.870571247563303
check,TFO,2026-04-29,2026-06,56.0,E,M,2026-05-27,0.0,1.66,0,50,47.470238542027865,1.932,C,0.8323766806197255,0.8775888891914951
check,TFO,2026-04-29,2026-06,60.0,E,M,2026-05-27,0.0,1.82468085106383,0,1410,47.470238542027865,1.932,C,1.0440020236322298,0.9039629776349668
check,TFO,2026-04-29,2026-06,62.0,E,M,2026-05-27,0.0,1.15,0,100,47.470238542027865,1.932,C,0.947165520385619,0.9162350184120741
check,TFO,2026-04-29,2026-06,65.0,E,M,2026-05-27,0.0,1.11,0,300,47.470238542027865,1.932,C,1.0372663678071377,0.9336398129722826
check,TFO,2026-04-29,2026-06,70.0,E,M,2026-05-27,0.0,0.9411290322580645,0,620,47.470238542027865,1.932,C,1.1339286655698333,0.9603081571399227
check,TFO,2026-04-29,2026-06,75.0,E,M,2026-05-27,0.0,0.635,0,200,47.470238542027865,1.932,C,1.1465968210243478,0.984493196410447
check,TFO,2026-04-29,2026-06,85.0,E,M,2026-05-27,0.0,0.355,0,50,47.470238542027865,1.932,C,1.2108728823245032,1.0269281957508796
check,TFO,2026-04-29,2026-07,25.0,E,M,2026-06-26,0.1,0.0,200,0,47.47002257954156,1.932,P,0.8176103185621121,0.6938276135407162
check,TFO,2026-04-29,2026-07,27.0,E,M,2026-06-26,0.195,0.0,1000,0,47.47002257954156,1.932,P,0.8212013069940677,0.7210218513181931
check,TFO,2026-04-29,2026-07,30.0,E,M,2026-06-26,0.3335714285714286,0.0,700,0,47.47002257954156,1.932,P,0.7709764009565065,0.756741248361642
check,TFO,2026-04-29,2026-07,33.0,E,M,2026-06-26,0.65,0.0,1000,0,47.47002257954156,1.932,P,0.759395230925896,0.7877137425249702
check,TFO,2026-04-29,2026-07,35.0,E,M,2026-06-26,1.1,0.0,2050,0,47.47002257954156,1.932,P,0.7888114973817201,0.8062612978470092
check,TFO,2026-04-29,2026-07,36.0,E,M,2026-06-26,1.42,0.0,150,0,47.47002257954156,1.932,P,0.8119439374898464,0.8149965107232359
check,TFO,2026-04-29,2026-07,40.0,E,M,2026-06-26,2.875,9.2,1100,250,47.47002257954156,1.932,P,0.8577888741573555,0.8468906818847113
check,TFO,2026-04-29,2026-07,45.0,E,M,2026-06-26,5.8,5.8,300,875,47.47002257954156,1.932,C,0.5973870185553797,0.8812133426764232
check,TFO,2026-04-29,2026-07,47.0,E,M,2026-06-26,0.0,5.35,0,450,47.47002257954156,1.932,C,0.6738349437351577,0.8935593397786609
check,TFO,2026-04-29,2026-07,48.0,E,M,2026-06-26,0.0,5.91,0,350,47.47002257954156,1.932,C,0.8084969420270195,0.8994770531527719
check,TFO,2026-04-29,2026-07,50.0,E,M,2026-06-26,0.0,5.43,0,2450,47.47002257954156,1.932,C,0.8509622165260913,0.9108439528065808
check,TFO,2026-04-29,2026-07,60.0,E,M,2026-06-26,0.0,3.51,0,1175,47.47002257954156,1.932,C,0.9785774103529052,0.9599983995540852
check,TFO,2026-04-29,2026-07,63.0,E,M,2026-06-26,0.0,2.75,0,10,47.47002257954156,1.932,C,0.9527191836386846,0.9727378448291042
