'check',contract_code,ts_event,contract_delivery_period,option_strike_price,ex_style,opt_term,option_expiry_date,put_price,call_price,put_volume,call_volume,close_of_future,euro_short_term_rate,selected_option,implied_volatility,ssvi_implied_volatility,,,ts_event,20.04.26,,,
check,TFO,29.04.26,2026-06,38,E,M,27.05.26,1.003780488,0,410,0,47.47023854,1.932,P,0.88201112,0.711788685,,,,,,,
check,TFO,29.04.26,2026-06,40,E,M,27.05.26,1.420247788,0,2825,0,47.47023854,1.932,P,0.861917291,0.735811303,,,,,,,
check,TFO,29.04.26,2026-06,41,E,M,27.05.26,2.155,0,400,0,47.47023854,1.932,P,0.971128931,0.747108742,,,,,,,
check,TFO,29.04.26,2026-06,44,E,M,27.05.26,3.697965368,4.69,1155,250,47.47023854,1.932,P,1.049794758,0.77853752,,,,,,,
check,TFO,29.04.26,2026-06,45,E,M,27.05.26,4.07,4.2715625,550,960,47.47023854,1.932,C,0.553986628,0.788282816,,,,,,,
check,TFO,29.04.26,2026-06,46,E,M,27.05.26,4.17,3.9,10,550,47.47023854,1.932,C,0.595808012,0.797701356,,,,,,,
check,TFO,29.04.26,2026-06,47,E,M,27.05.26,0,3.3,0,110,47.47023854,1.932,C,0.580349107,0.806813195,,,,,,,
check,TFO,29.04.26,2026-06,48,E,M,27.05.26,0,3.765740741,0,135,47.47023854,1.932,C,0.758865139,0.815636621,,,,,,,
check,TFO,29.04.26,2026-06,50,E,M,27.05.26,0,3.359767892,0,2585,47.47023854,1.932,C,0.835073536,0.832483716,,,,,,,
check,TFO,29.04.26,2026-06,55,E,M,27.05.26,0,2.217625899,0,1390,47.47023854,1.932,C,0.905820457,0.870571248,,,,,,,
check,TFO,29.04.26,2026-06,56,E,M,27.05.26,0,1.66,0,50,47.47023854,1.932,C,0.832376681,0.877588889,,,,,,,
check,TFO,29.04.26,2026-06,60,E,M,27.05.26,0,1.824680851,0,1410,47.47023854,1.932,C,1.044002024,0.903962978,,,,,,,
check,TFO,29.04.26,2026-06,62,E,M,27.05.26,0,1.15,0,100,47.47023854,1.932,C,0.94716552,0.916235018,,,,,,,
check,TFO,29.04.26,2026-06,65,E,M,27.05.26,0,1.11,0,300,47.47023854,1.932,C,1.037266368,0.933639813,,,,,,,
check,TFO,29.04.26,2026-06,70,E,M,27.05.26,0,0.941129032,0,620,47.47023854,1.932,C,1.133928666,0.960308157,,,,,,,
check,TFO,29.04.26,2026-06,75,E,M,27.05.26,0,0.635,0,200,47.47023854,1.932,C,1.146596821,0.984493196,,,,,,,
check,TFO,29.04.26,2026-06,85,E,M,27.05.26,0,0.355,0,50,47.47023854,1.932,C,1.210872882,1.026928196,,,,,,,
check,TFO,29.04.26,2026-07,25,E,M,26.06.26,0.1,0,200,0,47.47002258,1.932,P,0.817610319,0.693827614,,,,,,,
check,TFO,29.04.26,2026-07,27,E,M,26.06.26,0.195,0,1000,0,47.47002258,1.932,P,0.821201307,0.721021851,,,,,,,
check,TFO,29.04.26,2026-07,30,E,M,26.06.26,0.333571429,0,700,0,47.47002258,1.932,P,0.770976401,0.756741248,,,,,,,
check,TFO,29.04.26,2026-07,33,E,M,26.06.26,0.65,0,1000,0,47.47002258,1.932,P,0.759395231,0.787713743,,,,,,,
check,TFO,29.04.26,2026-07,35,E,M,26.06.26,1.1,0,2050,0,47.47002258,1.932,P,0.788811497,0.806261298,,,,,,,
check,TFO,29.04.26,2026-07,36,E,M,26.06.26,1.42,0,150,0,47.47002258,1.932,P,0.811943937,0.814996511,,,,,,,
check,TFO,29.04.26,2026-07,40,E,M,26.06.26,2.875,9.2,1100,250,47.47002258,1.932,P,0.857788874,0.846890682,,,,,,,
check,TFO,29.04.26,2026-07,45,E,M,26.06.26,5.8,5.8,300,875,47.47002258,1.932,C,0.597387019,0.881213343,,,,,,,
check,TFO,29.04.26,2026-07,47,E,M,26.06.26,0,5.35,0,450,47.47002258,1.932,C,0.673834944,0.89355934,,,,,,,
check,TFO,29.04.26,2026-07,48,E,M,26.06.26,0,5.91,0,350,47.47002258,1.932,C,0.808496942,0.899477053,,,,,,,
check,TFO,29.04.26,2026-07,50,E,M,26.06.26,0,5.43,0,2450,47.47002258,1.932,C,0.850962217,0.910843953,,,,,,,
check,TFO,29.04.26,2026-07,60,E,M,26.06.26,0,3.51,0,1175,47.47002258,1.932,C,0.97857741,0.9599984,,,,,,,
check,TFO,29.04.26,2026-07,63,E,M,26.06.26,0,2.75,0,10,47.47002258,1.932,C,0.952719184,0.972737845,,,,,,,
check,TFO,29.04.26,2026-07,65,E,M,26.06.26,0,2.1,0,2515,47.47002258,1.932,C,0.900349264,0.980812424,,,,,,,
check,TFO,29.04.26,2026-08,33,E,M,27.07.26,0.99,0,10,0,47.62137486,1.932,P,0.703388563,0.824343564,,,,,,,
check,TFO,29.04.26,2026-08,35,E,M,27.07.26,1.8,0,1100,0,47.62137486,1.932,P,0.775497134,0.8384554,,,,,,,
check,TFO,29.04.26,2026-08,50,E,M,27.07.26,0,6.4,0,50,47.62137486,1.932,C,0.778970351,0.919483373,,,,,,,
check,TFO,29.04.26,2026-08,55,E,M,27.07.26,0,5.76,0,20,47.62137486,1.932,C,0.888438716,0.939977798,,,,,,,
check,TFO,29.04.26,2026-08,60,E,M,27.07.26,0,3.35,0,600,47.62137486,1.932,C,0.762967621,0.958311779,,,,,,,
check,TFO,29.04.26,2026-08,90,E,M,27.07.26,0,1.21,0,275,47.62137486,1.932,C,0.944836343,1.039551427,,,,,,,
check,TFO,29.04.26,2026-09,45,E,M,26.08.26,0,7.52,0,625,47.6736456,1.932,C,0.565893166,0.957624804,,,,,,,
check,TFO,29.04.26,2026-09,60,E,M,26.08.26,0,3.955,0,525,47.6736456,1.932,C,0.715809481,1.009302261,,,,,,,
check,TFO,29.04.26,2026-09,70,E,M,26.08.26,0,3.05,0,625,47.6736456,1.932,C,0.809363721,1.035950979,,,,,,,
check,TFO,29.04.26,2026-09,75,E,M,26.08.26,0,2.535,0,45,47.6736456,1.932,C,0.825430754,1.047661931,,,,,,,
check,TFO,29.04.26,2026-09,85,E,M,26.08.26,0,2.05,0,800,47.6736456,1.932,C,0.889083456,1.068584445,,,,,,,
check,TFO,29.04.26,2026-09,100,E,M,26.08.26,0,1.55,0,450,47.6736456,1.932,C,0.962586767,1.095163019,,,,,,,
check,TFO,29.04.26,2026-10,50,E,M,25.09.26,0,6.465,0,975,47.6029087,1.932,C,0.603258607,0.873238828,,,,,,,
check,TFO,29.04.26,2026-10,60,E,M,25.09.26,0,4.57,0,950,47.6029087,1.932,C,0.693340741,0.902222083,,,,,,,
check,TFO,29.04.26,2026-10,65,E,M,25.09.26,0,3.9,0,550,47.6029087,1.932,C,0.72582115,0.91466124,,,,,,,
check,TFO,29.04.26,2026-10,70,E,M,25.09.26,0,3.43,0,250,47.6029087,1.932,C,0.760306051,0.926031536,,,,,,,
check,TFO,30.04.26,2026-06,26,E,M,27.05.26,0.06,0,600,0,46.25,1.93,P,1.008406508,0.528147292,,,,,,,
check,TFO,30.04.26,2026-06,30,E,M,27.05.26,0.073783784,0,1850,0,46.25,1.93,P,0.808496495,0.61489465,,,,,,,
check,TFO,30.04.26,2026-06,31,E,M,27.05.26,0.13,0,280,0,46.25,1.93,P,0.832604421,0.633224846,,,,,,,
check,TFO,30.04.26,2026-06,34,E,M,27.05.26,0.27,0,100,0,46.25,1.93,P,0.780026904,0.682360575,,,,,,,
check,TFO,30.04.26,2026-06,35,E,M,27.05.26,0.35,0,190,0,46.25,1.93,P,0.768967402,0.697098694,,,,,,,
check,TFO,30.04.26,2026-06,37,E,M,27.05.26,0.5575,0,1000,0,46.25,1.93,P,0.742772376,0.72454626,,,,,,,
check,TFO,30.04.26,2026-06,38,E,M,27.05.26,0.7,0,560,0,46.25,1.93,P,0.732032629,0.737368324,,,,,,,
check,TFO,30.04.26,2026-06,39,E,M,27.05.26,1.15,0,1100,0,46.25,1.93,P,0.80757479,0.74965317,,,,,,,
check,TFO,30.04.26,2026-06,40,E,M,27.05.26,1.255,0,1035,0,46.25,1.93,P,0.762808816,0.761441908,,,,,,,
check,TFO,30.04.26,2026-06,45,E,M,27.05.26,3.275,0,2101,0,46.25,1.93,P,0.789560859,0.814100067,,,,,,,
check,TFO,30.04.26,2026-06,46,E,M,27.05.26,0,4.28,0,270,46.25,1.93,C,0.825879102,0.823562062,,,,,,,
check,TFO,30.04.26,2026-06,47,E,M,27.05.26,4.649,4.01,250,150,46.25,1.93,P,0.852570224,0.832718609,,,,,,,
check,TFO,30.04.26,2026-06,48,E,M,27.05.26,5,0,25,0,46.25,1.93,P,0.805270969,0.841587753,,,,,,,
check,TFO,30.04.26,2026-06,49,E,M,27.05.26,0,3.3,0,250,46.25,1.93,C,0.876785013,0.850186011,,,,,,,
check,TFO,30.04.26,2026-06,50,E,M,27.05.26,0,3.36,0,3100,46.25,1.93,C,0.958846341,0.858528532,,,,,,,
check,TFO,30.04.26,2026-06,52,E,M,27.05.26,8.65,0,1000,0,46.25,1.93,P,1.006988788,0.874501006,,,,,,,
check,TFO,30.04.26,2026-06,55,E,M,27.05.26,0,2.051183712,0,1056,46.25,1.93,C,0.970300045,0.89685677,,,,,,,
check,TFO,30.04.26,2026-06,60,E,M,27.05.26,0,1.845477387,0,995,46.25,1.93,C,1.144012082,0.930489616,,,,,,,
check,TFO,30.04.26,2026-06,65,E,M,27.05.26,0,0.97,0,300,46.25,1.93,C,1.075432445,0.960402011,,,,,,,
check,TFO,30.04.26,2026-06,70,E,M,27.05.26,0,0.916943128,0,2110,46.25,1.93,C,1.206357362,0.987297641,,,,,,,
check,TFO,30.04.26,2026-06,80,E,M,27.05.26,0,0.45,0,250,46.25,1.93,C,1.240945511,1.034011423,,,,,,,
check,TFO,30.04.26,2026-07,30,E,M,26.06.26,0.347,0,125,0,46.21855985,1.93,P,0.75165187,0.772231074,,,,,,,
check,TFO,30.04.26,2026-07,33,E,M,26.06.26,0.66,0,150,0,46.21855985,1.93,P,0.731804579,0.803140931,,,,,,,
check,TFO,30.04.26,2026-07,37,E,M,26.06.26,1.5,0,20,0,46.21855985,1.93,P,0.736578163,0.838789183,,,,,,,
check,TFO,30.04.26,2026-07,40,E,M,26.06.26,2.695,0,975,0,46.21855985,1.93,P,0.781113295,0.862259701,,,,,,,
check,TFO,30.04.26,2026-07,45,E,M,26.06.26,5.5,6.36,400,100,46.21855985,1.93,P,0.861523636,0.896581282,,,,,,,
check,TFO,30.04.26,2026-07,47,E,M,26.06.26,0,5.775,0,500,46.21855985,1.93,C,0.834060334,0.908932161,,,,,,,
check,TFO,30.04.26,2026-07,50,E,M,26.06.26,0,5.45,0,655,46.21855985,1.93,C,0.946293833,0.926228006,,,,,,,
check,TFO,30.04.26,2026-07,52,E,M,26.06.26,0,5.45,0,50,46.21855985,1.93,C,1.03687804,0.937028986,,,,,,,
check,TFO,30.04.26,2026-07,55,E,M,26.06.26,0,3.76,0,350,46.21855985,1.93,C,0.920278461,0.952266259,,,,,,,
check,TFO,30.04.26,2026-07,60,E,M,26.06.26,0,3.535,0,1155,46.21855985,1.93,C,1.053978356,0.975440389,,,,,,,
check,TFO,30.04.26,2026-07,62,E,M,26.06.26,0,3.475,0,50,46.21855985,1.93,C,1.103750545,0.984034007,,,,,,,
check,TFO,30.04.26,2026-07,65,E,M,26.06.26,0,2.486,0,125,46.21855985,1.93,C,1.026983832,0.996289611,,,,,,,
check,TFO,30.04.26,2026-07,68,E,M,26.06.26,0,2.49,0,5,46.21855985,1.93,C,1.099967317,1.007854944,,,,,,,
check,TFO,30.04.26,2026-07,70,E,M,26.06.26,0,2.4,0,475,46.21855985,1.93,C,1.129542491,1.015216468,,,,,,,
check,TFO,30.04.26,2026-08,30,E,M,27.07.26,0.475,0,1475,0,46.44171007,1.93,P,0.66000547,0.811761441,,,,,,,
check,TFO,30.04.26,2026-08,33,E,M,27.07.26,0.952317073,0,205,0,46.44171007,1.93,P,0.668733235,0.835092702,,,,,,,
check,TFO,30.04.26,2026-08,45,E,M,27.07.26,0,8.02,0,750,46.44171007,1.93,C,0.807405482,0.906977187,,,,,,,
check,TFO,30.04.26,2026-08,50,E,M,27.07.26,0,6.7,0,405,46.44171007,1.93,C,0.883754274,0.930160686,,,,,,,
check,TFO,30.04.26,2026-08,55,E,M,27.07.26,0,4.925,0,900,46.44171007,1.93,C,0.859588545,0.950654835,,,,,,,
check,TFO,30.04.26,2026-08,90,E,M,27.07.26,0,1.88,0,50,46.44171007,1.93,C,1.106563708,1.050289509,,,,,,,
check,TFO,30.04.26,2026-08,100,E,M,27.07.26,0,1.47,0,100,46.44171007,1.93,C,1.139244087,1.070416648,,,,,,,
check,TFO,30.04.26,2026-12,50,E,M,26.11.26,0,9.325,0,50,45.90956458,1.93,C,0.774278103,0.829233328,,,,,,,
check,TFO,30.04.26,2026-12,60,E,M,26.11.26,0,6.6,0,350,45.90956458,1.93,C,0.778733361,0.852885733,,,,,,,
check,TFO,30.04.26,2026-12,80,E,M,26.11.26,0,4.35,0,300,45.90956458,1.93,C,0.863761506,0.888948224,,,,,,,
check,TFO,30.04.26,2027-03,35,E,M,24.02.27,5.2,0,250,0,44.65,1.93,P,0.673910957,0.84378968,,,,,,,
check,TFO,30.04.26,2027-03,75,E,M,24.02.27,0,6.65,0,100,44.65,1.93,C,0.855291977,0.921215069,,,,,,,
check,TFO,01.05.26,2026-06,31,E,M,27.05.26,0.125,0,5,0,45.61224169,,P,,0.644187431,,,,,,,
check,TFO,01.05.26,2026-06,33,E,M,27.05.26,0.175,0,300,0,45.61224169,,P,,0.678209077,,,,,,,
check,TFO,01.05.26,2026-06,35,E,M,27.05.26,0.364315353,0,1205,0,45.61224169,,P,,0.70880533,,,,,,,
check,TFO,01.05.26,2026-06,36,E,M,27.05.26,0.475,0,1050,0,45.61224169,,P,,0.723013602,,,,,,,
check,TFO,01.05.26,2026-06,37,E,M,27.05.26,0.53,0,100,0,45.61224169,,P,,0.736579004,,,,,,,
check,TFO,01.05.26,2026-06,39,E,M,27.05.26,1.125,0,50,0,45.61224169,,P,,0.761987322,,,,,,,
check,TFO,01.05.26,2026-06,40,E,M,27.05.26,1.505272727,0,2750,0,45.61224169,,P,,0.773918559,,,,,,,
check,TFO,01.05.26,2026-06,41,E,M,27.05.26,1.5,0,1400,0,45.61224169,,P,,0.785385301,,,,,,,
check,TFO,01.05.26,2026-06,42,E,M,27.05.26,2.3,0,500,0,45.61224169,,P,,0.796420599,,,,,,,
check,TFO,01.05.26,2026-06,43,E,M,27.05.26,2.91,5.95,825,500,45.61224169,,P,,0.807054128,,,,,,,
check,TFO,01.05.26,2026-06,44,E,M,27.05.26,3.175,0,350,0,45.61224169,,P,,0.817312633,,,,,,,
check,TFO,01.05.26,2026-06,45,E,M,27.05.26,3.35,4.045531915,700,1175,45.61224169,,C,,0.827220307,,,,,,,
check,TFO,01.05.26,2026-06,46,E,M,27.05.26,3.95,3.675,900,50,45.61224169,,P,,0.836799097,,,,,,,
check,TFO,01.05.26,2026-06,47,E,M,27.05.26,0,3.5,0,400,45.61224169,,C,,0.846068981,,,,,,,
check,TFO,01.05.26,2026-06,48,E,M,27.05.26,0,3.7,0,250,45.61224169,,C,,0.855048193,,,,,,,
check,TFO,01.05.26,2026-06,50,E,M,27.05.26,6.7,2.58,500,3775,45.61224169,,C,,0.872199971,,,,,,,
check,TFO,01.05.26,2026-06,53,E,M,27.05.26,0,2.39,0,250,45.61224169,,C,,0.896122973,,,,,,,
check,TFO,01.05.26,2026-06,55,E,M,27.05.26,0,1.9475,0,4000,45.61224169,,C,,0.911009074,,,,,,,
check,TFO,01.05.26,2026-06,60,E,M,27.05.26,0,1.36,0,1050,45.61224169,,C,,0.945067556,,,,,,,
check,TFO,01.05.26,2026-06,65,E,M,27.05.26,0,0.924949239,0,1970,45.61224169,,C,,0.975361142,,,,,,,
check,TFO,01.05.26,2026-06,70,E,M,27.05.26,0,0.675,0,2120,45.61224169,,C,,1.002601481,,,,,,,
check,TFO,01.05.26,2026-06,75,E,M,27.05.26,0,0.5,0,3900,45.61224169,,C,,1.027318704,,,,,,,
check,TFO,01.05.26,2026-07,30,E,M,26.06.26,0.33,0,1125,0,45.57805579,,P,,0.783736172,,,,,,,
check,TFO,01.05.26,2026-07,35,E,M,26.06.26,0.99,0,1065,0,45.57805579,,P,,0.833337845,,,,,,,
check,TFO,01.05.26,2026-07,40,E,M,26.06.26,2.506896552,0,1450,0,45.57805579,,P,,0.87409695,,,,,,,
check,TFO,01.05.26,2026-07,45,E,M,26.06.26,5.2,6.338333333,200,375,45.57805579,,C,,0.908568119,,,,,,,
check,TFO,01.05.26,2026-07,50,E,M,26.06.26,0,5,0,100,45.57805579,,C,,0.938352792,,,,,,,
check,TFO,01.05.26,2026-07,55,E,M,26.06.26,0,3.925,0,3850,45.57805579,,C,,0.964518322,,,,,,,
check,TFO,01.05.26,2026-07,60,E,M,26.06.26,0,2.75,0,1400,45.57805579,,C,,0.987810189,,,,,,,
check,TFO,01.05.26,2026-07,70,E,M,26.06.26,0,2,0,1700,45.57805579,,C,,1.02779736,,,,,,,
check,TFO,01.05.26,2026-08,30,E,M,27.07.26,0.5,0,2200,0,45.7323195,,P,,0.820247048,,,,,,,
check,TFO,01.05.26,2026-08,37,E,M,27.07.26,2.3,0,100,0,45.7323195,,P,,0.8708475,,,,,,,
check,TFO,01.05.26,2026-08,40,E,M,27.07.26,0,9.355,0,300,45.7323195,,C,,0.888942583,,,,,,,
check,TFO,01.05.26,2026-08,50,E,M,27.07.26,0,5.875,0,400,45.7323195,,C,,0.938850041,,,,,,,
check,TFO,01.05.26,2026-10,40,E,M,25.09.26,4.525,0,350,0,45.39392938,,P,,0.850123259,,,,,,,
check,TFO,01.05.26,2027-01,40,E,M,24.12.26,6.8,0,550,0,45.07336848,,P,,0.784616499,,,,,,,
check,TFO,01.05.26,2027-03,50,E,M,24.02.27,0,9.6,0,250,42.855,,C,,0.88650059,,,,,,,
check,TFO,01.05.26,2027-04,50,E,M,25.03.27,0,5.5,0,100,37.375,,C,,0.859559768,,,,,,,
check,TFO,04.05.26,2026-06,34,E,M,27.05.26,0.205,0,10,0,49.00022838,1.932,P,0.90317398,0.64461103,,,,,,,
check,TFO,04.05.26,2026-06,37,E,M,27.05.26,0.49,0,40,0,49.00022838,1.932,P,0.902635115,0.693246546,,,,,,,
check,TFO,04.05.26,2026-06,40,E,M,27.05.26,0.95,0,100,0,49.00022838,1.932,P,0.885422906,0.735361369,,,,,,,
check,TFO,04.05.26,2026-06,45,E,M,27.05.26,0,4.96,0,150,49.00022838,1.932,C,0.512931406,0.794897378,,,,,,,
check,TFO,04.05.26,2026-06,47,E,M,27.05.26,0,5,0,5,49.00022838,1.932,C,0.810466955,0.815808488,,,,,,,
check,TFO,04.05.26,2026-06,50,E,M,27.05.26,0,3.400724638,0,2070,49.00022838,1.932,C,0.779065106,0.844690309,,,,,,,
check,TFO,04.05.26,2026-06,51,E,M,27.05.26,0,3.35,0,25,49.00022838,1.932,C,0.851058602,0.853731357,,,,,,,
check,TFO,04.05.26,2026-06,55,E,M,27.05.26,0,2.028518519,0,135,49.00022838,1.932,C,0.842300582,0.887374781,,,,,,,
check,TFO,04.05.26,2026-06,60,E,M,27.05.26,0,1.4975,0,480,49.00022838,1.932,C,0.968089046,0.92465017,,,,,,,
check,TFO,04.05.26,2026-06,65,E,M,27.05.26,0,1.151724138,0,145,49.00022838,1.932,C,1.072295729,0.957676609,,,,,,,
check,TFO,04.05.26,2026-06,70,E,M,27.05.26,0,0.905,0,400,49.00022838,1.932,C,1.158671827,0.987281067,,,,,,,
check,TFO,04.05.26,2026-06,75,E,M,27.05.26,0,0.685,0,600,49.00022838,1.932,C,1.215645533,1.014073465,,,,,,,
check,TFO,04.05.26,2026-06,120,E,M,27.05.26,0,0.25,0,80,49.00022838,1.932,C,1.745850881,1.180635184,,,,,,,
check,TFO,04.05.26,2026-07,30,E,M,26.06.26,0.275,0,500,0,48.53999092,1.932,P,0.799916331,0.783869333,,,,,,,
check,TFO,04.05.26,2026-07,35,E,M,26.06.26,0.85,0,500,0,48.53999092,1.932,P,0.789925743,0.83613673,,,,,,,
check,TFO,04.05.26,2026-07,55,E,M,26.06.26,0,3.725,0,10,48.53999092,1.932,C,0.817600471,0.973754788,,,,,,,
check,TFO,04.05.26,2026-07,68,E,M,26.06.26,0,2.74,0,15,48.53999092,1.932,C,1.07998886,1.032162225,,,,,,,
check,TFO,04.05.26,2026-08,70,E,M,27.07.26,0,3,0,240,48.33622366,1.932,C,0.935484951,1.015904954,,,,,,,
check,TFO,04.05.26,2026-09,25,E,M,26.08.26,0.23,0,200,0,48.36584214,1.932,P,0.692753445,0.857690659,,,,,,,
check,TFO,04.05.26,2026-09,75,E,M,26.08.26,0,3.5,0,25,48.36584214,1.932,C,0.933482628,1.067901424,,,,,,,
check,TFO,04.05.26,2026-09,100,E,M,26.08.26,0,1.91,0,25,48.36584214,1.932,C,1.023377367,1.116539778,,,,,,,
check,TFO,05.05.26,2026-06,30,E,M,27.05.26,0.053225806,0,1550,0,46.40990867,1.932,P,0.856645537,0.614530407,,,,,,,
check,TFO,05.05.26,2026-06,33,E,M,27.05.26,0.135,0,200,0,46.40990867,1.932,P,0.810581273,0.673840845,,,,,,,
check,TFO,05.05.26,2026-06,35,E,M,27.05.26,0.2,0,1450,0,46.40990867,1.932,P,0.751700382,0.708111697,,,,,,,
check,TFO,05.05.26,2026-06,37,E,M,27.05.26,0.37,0,700,0,46.40990867,1.932,P,0.736622634,0.739081011,,,,,,,
check,TFO,05.05.26,2026-06,39,E,M,27.05.26,0.695,0,200,0,46.40990867,1.932,P,0.743204541,0.767308212,,,,,,,
check,TFO,05.05.26,2026-06,40,E,M,27.05.26,0.984507042,0,710,0,46.40990867,1.932,P,0.768771975,0.780531442,,,,,,,
check,TFO,05.05.26,2026-06,42,E,M,27.05.26,1.550285036,0,2105,0,46.40990867,1.932,P,0.767748004,0.805419064,,,,,,,
check,TFO,05.05.26,2026-06,43,E,M,27.05.26,1.81,0,2500,0,46.40990867,1.932,P,0.744623481,0.817157965,,,,,,,
check,TFO,05.05.26,2026-06,44,E,M,27.05.26,2.3,0,5,0,46.40990867,1.932,P,0.767530252,0.828470209,,,,,,,
check,TFO,05.05.26,2026-06,45,E,M,27.05.26,2.880019305,0,2590,0,46.40990867,1.932,P,0.798117534,0.839384226,,,,,,,
check,TFO,05.05.26,2026-06,47,E,M,27.05.26,4.17,0,1000,0,46.40990867,1.932,P,0.854144617,0.860118019,,,,,,,
check,TFO,05.05.26,2026-06,48,E,M,27.05.26,4.32,0,1000,0,46.40990867,1.932,P,0.758771802,0.869982327,,,,,,,
check,TFO,05.05.26,2026-06,50,E,M,27.05.26,0,3.527659574,0,3525,46.40990867,1.932,C,1.0849467,0.88880277,,,,,,,
check,TFO,05.05.26,2026-06,51,E,M,27.05.26,0,3.48,0,25,46.40990867,1.932,C,1.147815779,0.89779287,,,,,,,
check,TFO,05.05.26,2026-06,52,E,M,27.05.26,0,2.75,0,30,46.40990867,1.932,C,1.050711417,0.906523245,,,,,,,
check,TFO,05.05.26,2026-06,54,E,M,27.05.26,0,2.26,0,50,46.40990867,1.932,C,1.058635528,0.923258856,,,,,,,
check,TFO,05.05.26,2026-06,55,E,M,27.05.26,0,2.277203791,0,2110,46.40990867,1.932,C,1.119773926,0.931288581,,,,,,,
check,TFO,05.05.26,2026-06,56,E,M,27.05.26,0,2.34,0,25,46.40990867,1.932,C,1.189988695,0.939107758,,,,,,,
check,TFO,05.05.26,2026-06,60,E,M,27.05.26,0,1.844736842,0,475,46.40990867,1.932,C,1.256809978,0.968471578,,,,,,,
check,TFO,05.05.26,2026-06,65,E,M,27.05.26,0,0.976363636,0,110,46.40990867,1.932,C,1.185161694,1.001472732,,,,,,,
check,TFO,05.05.26,2026-06,70,E,M,27.05.26,0,0.611842105,0,950,46.40990867,1.932,C,1.195162712,1.031095603,,,,,,,
check,TFO,05.05.26,2026-06,75,E,M,27.05.26,0,0.457641509,0,1325,46.40990867,1.932,C,1.250419567,1.057935463,,,,,,,
check,TFO,05.05.26,2026-06,80,E,M,27.05.26,0,0.42,0,350,46.40990867,1.932,C,1.34856279,1.08244525,,,,,,,
check,TFO,05.05.26,2026-06,100,E,M,27.05.26,0,0.205,0,25,46.40990867,1.932,C,1.54617274,1.163243087,,,,,,,
check,TFO,05.05.26,2026-07,40,E,M,26.06.26,2.27,0,510,0,47.17179651,1.932,P,0.78391336,0.896392025,,,,,,,
check,TFO,05.05.26,2026-07,53,E,M,26.06.26,0,4.6,0,5,47.17179651,1.932,C,0.946662824,0.980652812,,,,,,,
check,TFO,05.05.26,2026-07,55,E,M,26.06.26,0,3.95,0,870,47.17179651,1.932,C,0.936709566,0.991220526,,,,,,,
check,TFO,05.05.26,2026-07,60,E,M,26.06.26,0,3.75,0,10,47.17179651,1.932,C,1.086190439,1.015619082,,,,,,,
check,TFO,05.05.26,2026-07,65,E,M,26.06.26,0,3.08,0,20,47.17179651,1.932,C,1.130599315,1.037564652,,,,,,,
check,TFO,05.05.26,2026-07,90,E,M,26.06.26,0,1.23,0,50,47.17179651,1.932,C,1.259413419,1.122430956,,,,,,,
check,TFO,05.05.26,2026-08,30,E,M,27.07.26,0.39,0,350,0,47.08983952,1.932,P,0.661464877,0.715239964,,,,,,,
check,TFO,05.05.26,2026-08,38,E,M,27.07.26,2.23,0,350,0,47.08983952,1.932,P,0.71241797,0.775969959,,,,,,,
check,TFO,05.05.26,2026-08,40,E,M,27.07.26,3.23,0,300,0,47.08983952,1.932,P,0.755630297,0.788547394,,,,,,,
check,TFO,05.05.26,2026-08,50,E,M,27.07.26,0,6.3,0,1350,47.08983952,1.932,C,0.82731778,0.841125754,,,,,,,
check,TFO,05.05.26,2026-08,60,E,M,27.07.26,0,4.2,0,1550,47.08983952,1.932,C,0.914122221,0.881804144,,,,,,,
check,TFO,05.05.26,2026-08,200,E,M,27.07.26,0,0.41,0,25,47.08983952,1.932,C,1.440150499,1.11411562,,,,,,,
check,TFO,05.05.26,2026-09,47,E,M,26.08.26,0,8.04,0,300,47.09708056,1.932,C,0.759780618,0.993195355,,,,,,,
check,TFO,05.05.26,2026-09,50,E,M,26.08.26,0,7.4,0,550,47.09708056,1.932,C,0.811521464,1.004716696,,,,,,,
check,TFO,05.05.26,2026-09,75,E,M,26.08.26,0,3.4,0,1125,47.09708056,1.932,C,0.966396772,1.077222031,,,,,,,
check,TFO,05.05.26,2026-09,100,E,M,26.08.26,0,2.1,0,1325,47.09708056,1.932,C,1.088323054,1.125877932,,,,,,,
check,TFO,05.05.26,2026-09,125,E,M,26.08.26,0,1.4,0,50,47.09708056,1.932,C,1.163485189,1.162233342,,,,,,,
check,TFO,05.05.26,2026-09,200,E,M,26.08.26,0,0.53,0,50,47.09708056,1.932,C,1.282523741,1.235347426,,,,,,,
check,TFO,05.05.26,2026-10,40,E,M,25.09.26,4.425,0,1165,0,46.82477217,1.932,P,0.697141245,0.85662623,,,,,,,
check,TFO,05.05.26,2026-10,50,E,M,25.09.26,0,8.75,0,1240,46.82477217,1.932,C,0.848069037,0.894084205,,,,,,,
check,TFO,05.05.26,2026-10,55,E,M,25.09.26,0,6.43,0,250,46.82477217,1.932,C,0.785733284,0.909622606,,,,,,,
check,TFO,05.05.26,2026-10,60,E,M,25.09.26,0,5.5,0,1874,46.82477217,1.932,C,0.816897483,0.923583879,,,,,,,
check,TFO,05.05.26,2026-10,70,E,M,25.09.26,0,4.8,0,1854,46.82477217,1.932,C,0.929389904,0.947821376,,,,,,,
check,TFO,05.05.26,2027-01,25,E,M,24.12.26,0.59,0,57,0,46.39069818,1.932,P,0.574112474,0.716427505,,,,,,,
