ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,Column1,,,AAA,,,
2026-02-17T00:00:00.000000000Z,35,85,31085306,3.38,3.38,3.38,3.38,100,TFO  56  31085306,TFO  56,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108816657,,,,,180,TFO FMF0028_OMPE0000023002122427,TFO FMF,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084668,0.67,0.67,0.67,0.67,200,TFO  55  31084668,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108564115,,,,,650,TFO FMU0026_OMPE0000025002082626,TFO FMU,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,109370201,,,,,500,TFO FMU0026_OMCE0000065002082626,TFO FMU,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108215812,2.015,2.015,2.015,2.015,500,TFO FMM0026_OMCE0000031002052726,TFO FMM,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,108019606,0.14,0.14,0.14,0.14,10,TFO FMH0026_OMCE0000040002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084479,0.95,0.95,0.95,0.95,175,TFO  56  31084479,TFO  56,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108495377,,,,,180,TFO FMZ0027_OMPE0000023002112627,TFO FMZ,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084905,1.24,1.24,1.24,1.24,100,TFO  54  31084905,TFO  54,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108816595,2.87,2.87,2.87,2.87,180,TFO FSV0027.H0028_OSPE0000023002092,TFO FSV,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108107322,0.49,0.49,0.42,0.42,450,TFO FMJ0026_OMCE0000042002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108847982,0.825,0.825,0.825,0.825,1000,TFO FQN0026.U0026_OQCE0000050002062,TFO FQN,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084844,0.42,0.42,0.42,0.42,250,TFO  55  31084844,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108280795,0.62,0.63,0.62,0.63,425,TFO FQJ0026.M0026_OQPE0000025002032,TFO FQJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085288,0.825,0.825,0.825,0.825,50,TFO  55  31085288,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108476944,0.5,0.6,0.5,0.6,300,TFO FQJ0026.M0026_OQCE0000045002032,TFO FQJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,110299399,,,,,50,TFO FMH0027_OMPE0000015002022427,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084563,0.09,0.1,0.09,0.1,900,TFO  18  31084563,TFO  18,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084783,0.115,0.115,0.115,0.115,200,TFO  77  31084783,TFO  77,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108476912,2.45,2.45,2.45,2.45,250,TFO FSJ0026.U0026_OSCE0000030002032,TFO FSJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085280,2.525,2.525,2.525,2.525,50,TFO  54  31085280,TFO  54,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085292,0.43,0.43,0.43,0.43,270,TFO  56  31085292,TFO  56,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084739,1.525,1.525,1.525,1.525,150,TFO  50  31084739,TFO  50,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085004,0.32,0.32,0.32,0.32,1300,TFO  55  31085004,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108086400,,,,,150,TFO FMJ0026_OMCE0000033002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108476880,,,,,300,TFO FMK0026_OMCE0000045002042426,TFO FMK,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108791763,0.5,0.5,0.5,0.5,25,TFO FSV0026.H0027_OSPE0000020002092,TFO FSV,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084801,0.26,0.26,0.26,0.26,100,TFO  51  31084801,TFO  51,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108086410,,,,,250,TFO FMJ0026_OMCE0000038002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084571,0.25,0.25,0.25,0.25,250,TFO  58  31084571,TFO  58,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085070,0.3,0.3,0.3,0.3,340,TFO  55  31085070,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084520,1.12,1.12,1.12,1.12,50,TFO  55  31084520,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31069343,0.86,0.86,0.86,0.86,30,TFO  35  31069343,TFO  35,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108476548,1.12,1.12,1.12,1.12,250,TFO FSJ0026.U0026_OSCE0000038002032,TFO FSJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481321,,,,,25,TFO FMH0027_OMPE0000030002022427,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,109408513,0.23,0.23,0.23,0.23,350,TFO FMJ0026_OMCE0000060002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481158,2.35,2.35,2.35,2.35,75,TFO FSV0026.H0027_OSCE0000038002092,TFO FSV,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,109821429,,,,,180,TFO FMH0028_OMCE0000040002022528,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108685181,,,,,325,TFO FMX0026_OMPE0000025002102726,TFO FMX,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084906,0.16,0.16,0.16,0.16,50,TFO  72  31084906,TFO  72,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481580,,,,,180,TFO FMX0027_OMCE0000028002102727,TFO FMX,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085008,0.32,0.32,0.32,0.32,50,TFO  55  31085008,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108278474,0.52,0.52,0.495,0.495,450,TFO FMM0026_OMPE0000023002052726,TFO FMM,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108019592,0.47,0.67,0.44,0.44,425,TFO FMH0026_OMCE0000033002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085042,1,1,1,1,350,TFO  55  31085042,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,108019604,0.125,0.125,0.125,0.125,50,TFO FMH0026_OMCE0000039002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108281435,0.445,0.445,0.43,0.43,1195,TFO FMJ0026_OMPE0000025002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108643809,0.14,0.175,0.125,0.17,8850,TFO FMH0026_OMPE0000027002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,109821425,,,,,180,TFO FMF0028_OMCE0000040002122427,TFO FMF,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,109821427,,,,,180,TFO FMG0028_OMCE0000040002012728,TFO FMG,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084598,0,0,0,0,50,TFO  77  31084598,TFO  77,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108280800,2.8,2.8,2.8,2.8,150,TFO FQJ0026.M0026_OQCE0000028002032,TFO FQJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108381601,,,,,300,TFO FMQ0026_OMCE0000040002072726,TFO FMQ,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084612,1.55,1.55,1.55,1.55,300,TFO  77  31084612,TFO  77,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,109370197,,,,,500,TFO FMN0026_OMCE0000065002062626,TFO FMN,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481319,,,,,50,TFO FMH0027_OMPE0000029002022427,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,110299397,,,,,50,TFO FMG0027_OMPE0000015002012727,TFO FMG,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108215806,,,,,150,TFO FMM0026_OMCE0000028002052726,TFO FMM,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31061776,0.13,0.13,0.13,0.13,50,TFO   6  31061776,TFO   6,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108147168,1.31,1.31,1.31,1.31,250,TFO FMK0026_OMCE0000033002042426,TFO FMK,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,110299395,,,,,50,TFO FMF0027_OMPE0000015002122426,TFO FMF,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108215814,,,,,75,TFO FMM0026_OMCE0000032002052726,TFO FMM,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084647,0.075,0.1,0,0,250,TFO  70  31084647,TFO  70,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108019602,0.16,0.16,0.16,0.16,50,TFO FMH0026_OMCE0000038002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085295,0.915,0.915,0.915,0.915,250,TFO  50  31085295,TFO  50,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084606,1.1,1.1,1.1,1.1,50,TFO  76  31084606,TFO  76,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108816666,,,,,180,TFO FMF0028_OMCE0000028002122427,TFO FMF,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481320,,,,,25,TFO FMH0027_OMCE0000030002022427,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085191,0.1,0.1,0.1,0.1,180,TFO  58  31085191,TFO  58,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084778,0.25,0.25,0.25,0.25,300,TFO  50  31084778,TFO  50,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,109370199,,,,,500,TFO FMQ0026_OMCE0000065002072726,TFO FMQ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108009542,0.02,0.02,0.02,0.02,25,TFO FMH0026_OMCE0000049002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108338591,,,,,600,TFO FMQ0026_OMCE0000030002072726,TFO FMQ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108280825,,,,,650,TFO FMN0026_OMPE0000025002062626,TFO FMN,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,108280825,1.245,1.245,1.245,1.245,10,TFO FMN0026_OMPE0000025002062626,TFO FMN,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481142,4.1,4.1,4.1,4.1,25,TFO FSV0026.H0027_OSCE0000030002092,TFO FSV,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084849,0.42,0.42,0.42,0.42,50,TFO  55  31084849,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,110299389,,,,,50,TFO FMV0026_OMPE0000015002092526,TFO FMV,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108280831,2.71,2.71,2.71,2.71,300,TFO FMN0026_OMPE0000028002062626,TFO FMN,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084665,2.24,2.24,2.24,2.24,100,TFO  56  31084665,TFO  56,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108784175,,,,,600,TFO FMG0027_OMPE0000021002012727,TFO FMG,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108159080,2,2,1.8,1.8,550,TFO FMK0026_OMCE0000030002042426,TFO FMK,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481275,,,,,50,TFO FMF0027_OMPE0000029002122426,TFO FMF,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108215803,1.425,1.425,1.425,1.425,300,TFO FMM0026_OMPE0000026002052726,TFO FMM,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481143,4.775,4.775,4.775,4.775,25,TFO FSV0026.H0027_OSPE0000030002092,TFO FSV,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084753,0.77,0.77,0.77,0.77,475,TFO  65  31084753,TFO  65,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084756,0.77,0.77,0.77,0.77,25,TFO  65  31084756,TFO  65,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108484401,,,,,125,TFO FMH0027_OMPE0000025002022427,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108323492,,,,,250,TFO FMN0026_OMCE0000038002062626,TFO FMN,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084611,0.3,0.3,0.3,0.3,400,TFO  73  31084611,TFO  73,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085305,3.2,3.2,3.2,3.2,350,TFO  58  31085305,TFO  58,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108398545,,,,,600,TFO FMU0026_OMCE0000030002082626,TFO FMU,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084613,0.33,0.33,0.33,0.33,300,TFO  47  31084613,TFO  47,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108784171,,,,,600,TFO FMH0027_OMPE0000021002022427,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084654,0.175,0.175,0.175,0.175,25,TFO  55  31084654,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481226,,,,,75,TFO FMZ0026_OMCE0000038002112626,TFO FMZ,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31063183,0.24,0.24,0.24,0.24,50,TFO   7  31063183,TFO   7,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108484407,,,,,125,TFO FMG0027_OMPE0000025002012727,TFO FMG,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,109184379,0.27,0.27,0.27,0.27,200,TFO FMJ0026_OMCE0000055002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481188,,,,,25,TFO FMX0026_OMCE0000030002102726,TFO FMX,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31066757,2.125,2.125,2.125,2.125,100,TFO   7  31066757,TFO   7,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108211687,1.05,1.05,1.05,1.05,900,TFO FMK0026_OMPE0000026002042426,TFO FMK,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108019600,0.175,0.19,0.175,0.19,100,TFO FMH0026_OMCE0000037002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085231,0.56,0.56,0.56,0.56,50,TFO  50  31085231,TFO  50,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481558,,,,,180,TFO FMV0027_OMCE0000028002092427,TFO FMV,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084544,1.645,1.645,1.645,1.645,50,TFO  58  31084544,TFO  58,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481960,,,,,180,TFO FMZ0027_OMCE0000040002112627,TFO FMZ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108484485,2.1,2.1,2.1,2.1,100,TFO FQF0027.H0027_OQPE0000025002122,TFO FQF,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108685177,1.7,1.7,1.7,1.7,300,TFO FQV0026.Z0026_OQPE0000025002092,TFO FQV,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31068034,0.82,1,0.82,1,250,TFO   7  31068034,TFO   7,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084928,0.8,0.8,0.8,0.8,100,TFO  56  31084928,TFO  56,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084597,2.71,2.71,2.71,2.71,300,TFO  56  31084597,TFO  56,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084591,2.35,2.35,2.35,2.35,75,TFO  55  31084591,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108338595,,,,,50,TFO FMQ0026_OMCE0000032002072726,TFO FMQ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108847190,,,,,1000,TFO FMQ0026_OMCE0000050002072726,TFO FMQ,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084927,0.155,0.155,0.155,0.155,1400,TFO  56  31084927,TFO  56,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108565849,1.37,1.37,1.37,1.37,300,TFO FQN0026.U0026_OQPE0000025002062,TFO FQN,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,109408517,,,,,100,TFO FMM0026_OMCE0000060002052726,TFO FMM,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108398555,,,,,1650,TFO FMU0026_OMCE0000035002082626,TFO FMU,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108218362,1.09,1.09,1.09,1.09,1525,TFO FMM0026_OMPE0000025002052726,TFO FMM,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,110299393,,,,,50,TFO FMZ0026_OMPE0000015002112626,TFO FMZ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108019608,0.11,0.11,0.11,0.11,50,TFO FMH0026_OMCE0000041002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108784453,0.825,0.825,0.825,0.825,600,TFO FQF0027.H0027_OQPE0000021002122,TFO FQF,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084603,1.46,1.46,1.46,1.46,150,TFO  50  31084603,TFO  50,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085131,-0.7,-0.7,-0.7,-0.7,180,TFO  44  31085131,TFO  44,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108278470,0.96,0.96,0.9,0.9,500,TFO FMJ0026_OMPE0000027002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108280838,,,,,50,TFO FMN0026_OMCE0000032002062626,TFO FMN,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085082,0.1,0.1,0.1,0.1,150,TFO  58  31085082,TFO  58,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108847182,0.35,0.35,0.25,0.25,925,TFO FMJ0026_OMCE0000050002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085034,1.78,1.78,1.78,1.78,250,TFO  55  31085034,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108019604,0.19,0.19,0.19,0.19,50,TFO FMH0026_OMCE0000039002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108088796,,,,,150,TFO FMJ0026_OMCE0000028002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,108643809,0.11,0.175,0.11,0.165,1950,TFO FMH0026_OMPE0000027002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084766,0.08,0.08,0.08,0.08,200,TFO  50  31084766,TFO  50,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,108147176,0.85,0.85,0.845,0.845,100,TFO FMK0026_OMCE0000037002042426,TFO FMK,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481204,,,,,75,TFO FMX0026_OMCE0000038002102726,TFO FMX,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,108088799,1.925,2.06,1.8,2.06,150,TFO FMJ0026_OMPE0000029002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108199038,,,,,150,TFO FMK0026_OMCE0000028002042426,TFO FMK,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108790023,,,,,25,TFO FMZ0026_OMPE0000020002112626,TFO FMZ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108086397,3.38,3.38,3.38,3.38,130,TFO FMJ0026_OMPE0000031002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31073925,1.375,1.375,1.375,1.375,25,TFO   7  31073925,TFO   7,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481189,,,,,25,TFO FMX0026_OMPE0000030002102726,TFO FMX,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108088797,1.45,1.45,1.45,1.45,300,TFO FMJ0026_OMPE0000028002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108035873,0.545,0.65,0.425,0.65,2825,TFO FMH0026_OMPE0000029002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108685175,1.875,1.875,1.875,1.875,25,TFO FSV0026.H0027_OSPE0000025002092,TFO FSV,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084903,0.235,0.235,0.235,0.235,50,TFO  55  31084903,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085083,0.9,0.9,0.9,0.9,50,TFO  55  31085083,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,109308587,,,,,200,TFO FMG0027_OMCE0000050002012727,TFO FMG,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31063273,0.015,0.015,0.015,0.015,50,TFO   6  31063273,TFO   6,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108790019,,,,,25,TFO FMV0026_OMPE0000020002092526,TFO FMV,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108019598,0.25,0.35,0.25,0.35,800,TFO FMH0026_OMCE0000036002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084956,2.99,2.99,2.99,2.99,50,TFO  55  31084956,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084626,0.325,0.325,0.325,0.325,500,TFO  18  31084626,TFO  18,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,108031832,1.03,1.03,1.03,1.03,15,TFO FMH0026_OMCE0000030002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108476848,,,,,300,TFO FMM0026_OMCE0000045002052726,TFO FMM,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085102,0.17,0.17,0.17,0.17,50,TFO   6  31085102,TFO   6,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084957,0.8,0.8,0.8,0.8,50,TFO  56  31084957,TFO  56,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084853,0.28,0.28,0.28,0.28,100,TFO  50  31084853,TFO  50,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108816679,,,,,180,TFO FMG0028_OMPE0000023002012728,TFO FMG,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108457412,,,,,25,TFO FMV0026_OMCE0000030002092526,TFO FMV,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,109408603,0.32,0.32,0.32,0.32,100,TFO FQJ0026.M0026_OQCE0000060002032,TFO FQJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108476922,1.435,1.54,1.35,1.35,400,TFO FSJ0026.U0026_OSCE0000035002032,TFO FSJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108023378,0.665,0.8,0.52,0.52,2050,TFO FMH0026_OMCE0000032002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,108023378,0.805,0.805,0.805,0.805,5,TFO FMH0026_OMCE0000032002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108086398,1.525,1.63,1.525,1.63,1025,TFO FMJ0026_OMCE0000032002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481299,,,,,25,TFO FMG0027_OMPE0000030002012727,TFO FMG,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108455390,,,,,75,TFO FMV0026_OMCE0000038002092526,TFO FMV,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084593,1.77,1.77,1.77,1.77,150,TFO  55  31084593,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108398561,,,,,250,TFO FMU0026_OMCE0000038002082626,TFO FMU,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108019606,0.115,0.175,0.1,0.1,4080,TFO FMH0026_OMCE0000040002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085013,0.325,0.325,0.325,0.325,100,TFO  55  31085013,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108455904,1.18,1.2,1.18,1.2,300,TFO FQN0026.U0026_OQCE0000040002062,TFO FQN,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,109184381,0.37,0.37,0.37,0.37,200,TFO FMK0026_OMCE0000055002042426,TFO FMK,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,110299401,0.16,0.16,0.16,0.16,50,TFO FSV0026.H0027_OSPE0000015002092,TFO FSV,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084465,0.665,0.665,0.665,0.665,50,TFO  55  31084465,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084876,0.475,0.475,0.475,0.475,500,TFO  56  31084876,TFO  56,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085020,0.015,0.015,0.015,0.015,50,TFO   6  31085020,TFO   6,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108159084,,,,,75,TFO FMK0026_OMCE0000032002042426,TFO FMK,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108484413,,,,,125,TFO FMF0027_OMPE0000025002122426,TFO FMF,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085262,1.16,1.16,1.16,1.16,200,TFO  77  31085262,TFO  77,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108086414,0.52,0.52,0.52,0.52,150,TFO FMJ0026_OMCE0000040002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108009528,0.1,0.1,0.1,0.1,50,TFO FMH0026_OMCE0000042002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108215816,,,,,150,TFO FMM0026_OMCE0000033002052726,TFO FMM,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084840,0.83,0.83,0.83,0.83,250,TFO  46  31084840,TFO  46,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108019593,,,,,50,TFO FMH0026_OMPE0000033002022426,TFO FMH,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108495305,,,,,180,TFO FMX0027_OMPE0000023002102727,TFO FMX,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108847188,,,,,1000,TFO FMN0026_OMCE0000050002062626,TFO FMN,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31085218,0.17,0.17,0.17,0.17,100,TFO  56  31085218,TFO  56,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108234386,0.47,0.47,0.47,0.47,350,TFO FMM0026_OMPE0000024002052726,TFO FMM,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108481292,,,,,75,TFO FMF0027_OMCE0000038002122426,TFO FMF,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,108278470,1,1,0.975,1,120,TFO FMJ0026_OMPE0000027002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108816688,,,,,180,TFO FMG0028_OMCE0000028002012728,TFO FMG,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,31084568,1.575,1.575,1.575,1.575,200,TFO  55  31084568,TFO  55,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108086394,2.045,2.045,1.65,1.75,1240,TFO FMJ0026_OMCE0000030002032726,TFO FMJ,,,,,,
2026-02-17T00:00:00.000000000Z,35,58,108218360,0.725,0.725,0.725,0.725,925,TFO FMK0026_OMPE0000025002042426,TFO FMK,,,,,,
2026-02-17T00:00:00.000000000Z,35,85,108218360,0.685,0.685,0.685,0.685,25,TFO FMK0026_OMPE0000025002042426,TFO FMK,,,,,,
