ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2023-03-20T00:00:00.000000000Z,35,58,104367938,,,,,2200,TFO FMG0024_OMPE0000030002012624
2023-03-20T00:00:00.000000000Z,35,58,105505441,,,,,125,TFO FMU0023_OMCE0000070002082523
2023-03-20T00:00:00.000000000Z,35,58,105049459,4.400000000,4.400000000,4.400000000,4.400000000,950,TFO FMN0023_OMCE0000050002062623
2023-03-20T00:00:00.000000000Z,35,85,104246752,0.700000000,0.700000000,0.700000000,0.700000000,50,TFO FMK0023_OMPE0000030002042623
2023-03-20T00:00:00.000000000Z,35,58,106633532,,,,,15,TFO FMZ0023_OMCE0000095002112423
2023-03-20T00:00:00.000000000Z,35,58,106783222,,,,,25,TFO FMH0024_OMCE0000125002022324
2023-03-20T00:00:00.000000000Z,35,85,30570927,4.250000000,4.250000000,4.250000000,4.250000000,10,TFO  50  30570927
2023-03-20T00:00:00.000000000Z,35,85,30571439,1.700000000,1.700000000,1.700000000,1.700000000,300,TFO  66  30571439
2023-03-20T00:00:00.000000000Z,35,85,30571813,-0.500000000,-0.500000000,-0.500000000,-0.500000000,15,TFO  58  30571813
2023-03-20T00:00:00.000000000Z,35,58,105542665,,,,,250,TFO FMQ0023_OMCE0000085002072723
2023-03-20T00:00:00.000000000Z,35,58,104932438,,,,,400,TFO FMM0023_OMPE0000055002052623
2023-03-20T00:00:00.000000000Z,35,85,30571722,1.500000000,1.500000000,1.500000000,1.500000000,150,TFO  50  30571722
2023-03-20T00:00:00.000000000Z,35,85,105444341,14.280000000,14.280000000,14.280000000,14.280000000,14,TFO FMF0025_OMCE0000050002122724
2023-03-20T00:00:00.000000000Z,35,58,104493782,,,,,260,TFO FMU0023_OMPE0000035002082523
2023-03-20T00:00:00.000000000Z,35,58,104585450,,,,,2215,TFO FMG0024_OMPE0000035002012624
2023-03-20T00:00:00.000000000Z,35,58,105081609,,,,,100,TFO FMV0023_OMCE0000065002092623
2023-03-20T00:00:00.000000000Z,35,58,105550957,1.830000000,1.830000000,1.830000000,1.830000000,250,TFO FQN0023.U0023_OQCE0000085002062
2023-03-20T00:00:00.000000000Z,35,85,105296909,14.280000000,14.280000000,14.280000000,14.280000000,14,TFO FMH0024_OMCE0000050002022324
2023-03-20T00:00:00.000000000Z,35,85,105049443,13.130000000,13.130000000,13.130000000,13.130000000,14,TFO FMZ0023_OMCE0000050002112423
2023-03-20T00:00:00.000000000Z,35,58,104903475,2.100000000,2.100000000,2.100000000,2.100000000,50,TFO FMJ0023_OMCE0000040002032723
2023-03-20T00:00:00.000000000Z,35,85,104244662,0.180000000,0.180000000,0.180000000,0.180000000,225,TFO FMJ0023_OMPE0000030002032723
2023-03-20T00:00:00.000000000Z,35,58,105674347,4.800000000,4.800000000,4.800000000,4.800000000,100,TFO FQV0023.Z0023_OQCE0000090002092
2023-03-20T00:00:00.000000000Z,35,85,106753050,5.800000000,5.800000000,5.800000000,5.800000000,14,TFO FMK0024_OMCE0000100002042624
